image,repo,age_days,pull_count,size_mb,n_tags,packages,vuln_critical,vuln_high,vuln_medium,vuln_low,vuln_total,secrets,misconfig,malware
almalinux@sha256:4f63eb966695df3c993deeacec7c73d87728e2ea66d3b48fed4b40cb547fa7c2,library/almalinux,367,14397230,71.8,1,154,9,70,272,288,644,3,4,4
almalinux@sha256:c512fd7a102cf2bf919d9efd5f873e9f0537c1b47c11bfde696c74700e88c9d1,library/almalinux,344,14397230,71.8,1,154,9,70,264,288,636,3,4,4
almalinux@sha256:ce4ff01ba8096e89b7cee7e31462d8866f759a88a0e4175ee224ce8fafdf77ab,library/almalinux,316,14397230,71.8,1,154,9,53,258,288,613,3,4,4
almalinux@sha256:00ef8e8360ff4a226215ba8627e10d6c25593a0c73b15d06933a0d67c240e658,library/almalinux,311,14397230,71.8,1,154,9,48,257,288,607,3,4,4
almalinux@sha256:fc15de5e8216b24141a88a53160a20938cb405dd1f5eb1645f846231638d3050,library/almalinux,290,14397230,71.8,1,154,9,44,245,288,591,3,4,4
almalinux@sha256:d681dbeccfd26287314e4ef40e8bdcaa48cc6bc17b2c1825c4a549f54d745601,library/almalinux,267,14397230,71.8,1,154,9,42,237,288,581,3,4,4
almalinux@sha256:26d43c15b1e2edc162b53d72ec4a16d99aa36bf9bcf5c679dae417904e1a605c,library/almalinux,254,14397230,71.8,1,154,9,39,233,288,574,3,4,4
almalinux@sha256:7ecacd63d41537a7390a7f1697c1562a8624e40985bb8c3c7a0d1b0696247e67,library/almalinux,185,14397230,71.9,1,154,9,39,225,288,566,3,4,4
almalinux@sha256:932a575f8bea4a92df1864fdc4449dd2b0129e54e38573c922be57844669c6e8,library/almalinux,177,14397230,71.9,1,154,9,37,222,288,561,3,4,4
almalinux@sha256:061e86298d664419199889ede4cfc8e4c2e7384aa6fcdabd661950ddff97c025,library/almalinux,136,14397230,71.9,1,154,9,37,216,288,555,3,4,4
almalinux@sha256:6ead4a43159a4b7620e2e455711edf1f946bf31c652844a5acd95d68d7a4234d,library/almalinux,112,14397230,71.9,1,154,9,35,212,288,549,3,4,4
almalinux@sha256:ab75d63cfda0a33db427acdc1b9c953f55a1633004c9dd9bb5530203719bc204,library/almalinux,52,14397230,71.9,1,154,9,35,165,284,498,3,4,4
almalinux@sha256:5ef3d7c4c05cb90c7013ed2f0fc1248f466d1dd548f2084fd28ff9a97ca6c2ae,library/almalinux,44,14397230,72.7,1,164,9,31,165,284,494,3,4,4
rockylinux@sha256:89de851bce1aaf33989634402daf4314b14d2b005c9d3baaecb915b1bf0968c0,library/rockylinux,1249,42704179,72.7,1,152,9,129,507,325,975,5,4,4
rockylinux/rockylinux@sha256:eb47731d9a4a3341bd675830230f52a40155c558f8edd973a300e3e9d37a87f3,rockylinux/rockylinux,1249,5758674,76.3,1,152,9,129,507,325,975,5,4,4
rockylinux@sha256:043e499f2d3a62709f689a1a2d04c904ba2c5e0d3c50e57d9aa9a715536df2bb,library/rockylinux,1185,42704179,72.7,2,152,9,127,464,325,930,5,4,4
rockylinux/rockylinux@sha256:24301fcea26956cca2f4d2cfeb36572f7a3eae2d8d9bb29bf1fd5115ca317eb9,rockylinux/rockylinux,1186,5758674,76.3,2,152,9,127,464,325,930,5,4,4
rockylinux@sha256:626e072ff1130f69bbfb511f210ee2a5b0873e23e5820c08909971f4bc65d419,library/rockylinux,1091,42704179,36.7,2,95,0,74,232,129,435,3,3,3
rockylinux/rockylinux@sha256:ae017fe9cf7ee8ac14749520a7fb4927b5bb130959a95976193b7d4b2cff042c,rockylinux/rockylinux,1098,5758674,39.0,2,95,0,74,232,129,435,3,3,3
rockylinux/rockylinux@sha256:8428af0a25b43e923392ab71650bf7ca47634f11d1f2e00b1d928ee4c7bafe4a,rockylinux/rockylinux,1098,5758674,72.6,2,152,9,121,407,281,823,5,4,3
rockylinux@sha256:20cfffabbe5fe1ff6643741bde0afdea23a2e525639b2fbf97c5820ecad11871,library/rockylinux,1091,42704179,72.7,2,152,9,122,425,319,880,5,4,4
rockylinux/rockylinux@sha256:df0ed548feffe7d038c8ecf58632dca03f4ae41395c8f5dc70f8ecf742984be8,rockylinux/rockylinux,1098,5758674,76.4,2,152,9,122,424,319,879,5,4,4
rockylinux/rockylinux@sha256:7b8946a7e0ac7f6b12ece6fb5e0cc193bc7b86289bb37b320de4ce2dd3b671e0,rockylinux/rockylinux,909,5758674,39.0,2,95,0,57,202,128,387,3,3,3
rockylinux/rockylinux@sha256:2fefe8993465ffa179682aeb5f2104fae221330ffbb3acadbc7aa218921fa647,rockylinux/rockylinux,909,5758674,76.6,2,152,9,99,375,317,805,5,4,4
rockylinux@sha256:2d05a9266523bbf24f33ebc3a9832e4d5fd74b973c220f2204ca802286aa275d,library/rockylinux,722,42704179,72.8,3,152,9,99,376,317,806,5,4,4
rockylinux/rockylinux@sha256:f5529992e67440c1a4ae7788244d4381c6909159a88eacd95b7523ae47ced82e,rockylinux/rockylinux,717,5758674,76.6,3,152,9,72,325,297,708,5,4,4
rockylinux@sha256:197b1569a8e5d46de75412cfd80b88a437d25bb2a5338dc82d5421d835245ec7,library/rockylinux,722,42704179,46.5,3,118,0,92,258,151,501,5,4,3
rockylinux/rockylinux@sha256:8e4feafd280c75258651cc55c4f981090291054c9d4ff1bccffa48ef5c879a80,rockylinux/rockylinux,164,5758674,61.3,3,121,0,45,141,111,297,1,4,3
ubuntu@sha256:14be402d3f1eeeb5e7da73d3260322c68e7b51c88388f53e88eb21d6450bd520,library/ubuntu,36,9889389327,29.7,1,101,9,27,152,66,265,10,4,2
ubuntu@sha256:8c8f22bacbfba9678edddcc3b6d1e56cce02eff9cbf27ab46116de30cb79a3d6,library/ubuntu,1170,9889389327,26.7,1,94,0,0,21,10,34,3,4,2
ubuntu@sha256:d69f6ed3c483abe6ed19d7310acacd14012fd62874ea98edccddf6ac7af3ce93,library/ubuntu,1133,9889389327,26.7,1,94,0,0,21,10,34,3,4,2
ubuntu@sha256:80fb4ea0c0a384a3072a6be1879c342bb636b0d105209535ba893ba75ab38ede,library/ubuntu,1081,9889389327,26.7,1,94,0,0,9,10,22,3,4,2
ubuntu@sha256:ffa4bb610fa4c137211199607a5326c5a409b189d3c673cc85a4c65f5757447b,library/ubuntu,1164,9889389327,26.8,1,91,0,4,48,28,83,3,4,2
ubuntu@sha256:2f18a21d414ad3c0a8eea08fec8f98d730c5c02ddb0d5fef9c60ca72ac53329c,library/ubuntu,1132,9889389327,26.8,1,90,0,4,42,27,76,3,4,2
ubuntu@sha256:ce7f6664be1081be78dfcf319cb11d7bceeef17b32df373282a66fe940e47f6d,library/ubuntu,1127,9889389327,26.8,1,90,0,4,42,27,76,3,4,2
ubuntu@sha256:5ed6262a1edb954cae006b966ca70468e982285aa57419b4d2b221a5e11dd881,library/ubuntu,1094,9889389327,26.8,1,90,0,4,40,27,74,3,4,2
ubuntu@sha256:09f035f46361d193ded647342903b413d57d05cc06acff8285f9dda9f2d269d5,library/ubuntu,1071,9889389327,26.8,1,90,0,4,28,25,60,3,4,2
ubuntu@sha256:3787e67b05ccc44d64b821470510a551eea6a2887c8e60379aca0e2fecaff599,library/ubuntu,1025,9889389327,26.8,1,90,0,4,28,25,60,3,4,2
ubuntu@sha256:24898c8e1ac370d2d309d6d9df56af52bebdad86925c623b5e87e12404453518,library/ubuntu,1009,9889389327,26.9,1,90,0,4,28,25,60,3,4,2
ubuntu@sha256:04714a1bfbb2d8b5390b5cc0c055e48ebfabd4aa395821b860730ff3277ed74a,library/ubuntu,960,9889389327,26.9,1,90,0,0,24,25,52,3,4,2
ubuntu@sha256:3853398d8cefdc1c02ca82cd809ab3ab3851728da0de68325389b7e53eb26acd,library/ubuntu,1108,9889389327,26.8,1,90,0,4,79,28,116,3,4,2
ubuntu@sha256:2977bee81d7883ef1cbeb369d8d2afc21da7977f99e347cf1931c586f7045fee,library/ubuntu,1097,9889389327,26.9,1,90,0,4,79,28,116,3,4,2
ubuntu@sha256:07460e809a7141b84050c6d68220c1f7e2aa58b0bc124c40a1440988bfd87e6b,library/ubuntu,1079,9889389327,26.9,1,90,0,4,79,26,114,3,4,2
ubuntu@sha256:266cbca633bcb1356b9be281efe251782d30830cee0c0cf6a3c952a3a655f040,library/ubuntu,1058,9889389327,26.9,1,90,0,4,79,26,114,3,4,2
ubuntu@sha256:6c0ec1e688de712588e079660d20d2c5920766eb43f0b543df6ed34f1c4d31f8,library/ubuntu,1044,9889389327,27.0,1,90,0,4,79,26,114,3,4,2
ubuntu@sha256:56ccaa2998533e59772cfdf16677d7ab5139fdc774192a2b145df68b4d8c0d3a,library/ubuntu,1024,9889389327,27.1,1,90,0,4,79,26,114,3,4,2
ubuntu@sha256:fe7c495a4f1d2e1d86a9644ea5963370674a9894e273e34e96896bcde63441ce,library/ubuntu,1018,9889389327,27.1,1,90,0,4,79,26,114,3,4,2
alpine@sha256:cb8a924afdf0229ef7515d9e5b3024e23b3eb03ddbba287f4a19c6ac90b8d221,library/alpine,2250,11870700656,2.8,1,14,16,126,66,10,218,0,3,0
alpine@sha256:39eda93d15866957feaee28f8fc5adb545276a64147445c64992ef69804dbf01,library/alpine,2219,11870700656,2.8,1,14,16,120,66,10,212,0,3,0
alpine@sha256:1861023544345fc0a4b2223f2bcbb0e903ff2c1f29c09141250baf7f81333b49,library/alpine,1982,11870700656,2.8,1,14,16,120,54,10,200,0,3,0
alpine@sha256:43abbf92155ae0e7067e9b619bd70d4e14f6bf6adef026d336f5aed3d4b5d6a7,library/alpine,1912,11870700656,2.8,1,14,16,114,48,4,182,0,3,0
alpine@sha256:bd5af1bd5b7f46ab521c28f394a0f174f9327a544daf75024298fc5bd625edd2,library/alpine,1883,11870700656,2.8,1,14,16,108,42,4,170,0,3,0
alpine@sha256:a0ce0e57c6900f6f13cee6f1c1e0337cedd745ebc1bac226c61eb574667c6d04,library/alpine,1651,11870700656,2.8,2,14,7,39,36,4,87,0,3,0
alpine@sha256:a15790640a6690aa1730c38cf0a440e2aa44aaca9b0e8931a9f2b0d7cc90fd65,library/alpine,2183,11870700656,2.8,1,14,16,128,66,10,220,0,3,0
alpine@sha256:d402ba0f861e18ac04ab1868e5e3e12f2419e6a9d88b0043148a99cfe749274c,library/alpine,1526,11870700656,2.8,1,14,7,41,34,4,86,0,3,0
alpine@sha256:6634c44a5e60f5d3f0934922deb1cbded22a4aead6fbaae4ea1b8c6981459233,library/alpine,1515,11870700656,2.8,1,14,7,38,35,4,84,0,3,0
alpine@sha256:d7342993700f8cd7aba8496c2d0e57be0666e80b4c441925fc6f9361fa81d10e,library/alpine,2037,11870700656,2.8,1,14,16,128,66,10,220,0,3,0
alpine@sha256:25f5332d060da2c7ea2c8a85d2eac623bd0b5f97d508b165f846c7d172897438,library/alpine,1988,11870700656,2.8,1,14,16,128,60,10,214,0,3,0
alpine@sha256:074d3636ebda6dd446d0d00304c4454f468237fdacf08fb0eeac90bdbfa1bac7,library/alpine,1982,11870700656,2.8,1,14,16,128,54,10,208,0,3,0
alpine@sha256:2a8831c57b2e2cb2cda0f3a7c260d3b6c51ad04daea0b3bfc5b55f489ebafd71,library/alpine,1912,11870700656,2.8,1,14,16,122,48,4,190,0,3,0
alpine@sha256:30b2f9f79c929a0905c5bf689806b5e7876a2cbd8befebca7b38bedc7ea694ce,library/alpine,1883,11870700656,2.8,1,14,16,116,42,4,178,0,3,0
alpine@sha256:ba2f69d48f33669f094432c832bebd223a2c5b7b88d43bd83620dbd306ac44a7,library/alpine,1877,11870700656,2.8,1,14,16,110,42,4,191,0,3,0
alpine@sha256:a9c28c813336ece5bb98b36af5b66209ed777a394f4f856c6e62267790883820,library/alpine,1863,11870700656,2.8,1,14,16,107,42,4,187,0,3,0
alpine@sha256:a721d672be3cdaaf1285c2b60b76d81ab4a8a3cf5a7180a966f2c545305ad6de,library/alpine,1724,11870700656,2.8,1,14,7,101,42,4,169,0,3,0
alpine@sha256:74e5ad84a67e9b8ed7609b32dc2460b76175020923d7f494a73a851446222d18,library/alpine,1651,11870700656,2.8,1,14,7,47,36,4,94,0,3,0
alpine@sha256:cb64bbe7fa613666c234e1090e91427314ee18ec6420e9426cf4e7f314056813,library/alpine,1508,11870700656,2.8,2,14,7,32,35,4,78,0,3,0
alpine@sha256:d0710affa17fad5f466a70159cc458227bd25d4afb39514ef662ead3e6c99515,library/alpine,1952,11870700656,2.8,1,14,16,132,64,10,222,0,3,0
alpine@sha256:c8a4f6a22f268b882c43c896a04668f03024f7ef761eb70cccd0b88e69d2c346,library/alpine,1508,11870700656,2.8,1,14,7,36,39,4,86,0,3,0
alpine@sha256:25b013fc42c0f7d8a16f01b30206db14356f0e0faf631699e06b5eab4450e31a,library/alpine,1402,11870700656,2.8,1,14,7,30,33,4,74,0,3,0
alpine@sha256:3747d4eb5e7f0825d54c8e80452f1e245e24bd715972c919d189a62da97af2ae,library/alpine,1939,11870700656,2.8,1,14,16,132,64,10,222,0,3,0
alpine@sha256:4661fb57f7890b9145907a1fe2555091d333ff3d28db86c3bb906f6a2be93c87,library/alpine,1919,11870700656,2.8,1,14,16,126,58,4,204,0,3,0
archlinux@sha256:796d1bb4c0f933cbd11a35331943ce71d431ab3b43fa6c427352808f57ae748a,library/archlinux,1947,31932408,221.5,1,133,3,17,28,12,66,36,4,11
archlinux@sha256:93d238df4f80fa882221880a1f5bccdae281b5141403f3786dc3fdacf303cb34,library/archlinux,1942,31932408,221.3,1,133,3,17,27,12,65,39,4,11
archlinux@sha256:b608a2b84762dc72b4fbcd1f057d2aa3a44589e91ad1902a3cf19ab31818ae05,library/archlinux,1935,31932408,221.3,1,133,1,17,27,12,63,35,4,11
archlinux@sha256:dc8477ed9937932806db8d120ab10983e00895779d0a0a982622edec3f772d6f,library/archlinux,1928,31932408,228.0,1,133,1,17,25,11,60,35,4,11
archlinux@sha256:2360dca87c0478c08878a0f992643e4d3f850b5547f3f53edc76126f1c81c8f5,library/archlinux,1920,31932408,228.0,1,133,1,17,24,11,59,39,4,11
archlinux@sha256:a2c150208919b5ac747461d97eb436cdb0832e5077f38e43df3c0efb8ccfff03,library/archlinux,1914,31932408,228.1,1,133,1,17,23,10,57,38,4,11
archlinux@sha256:fa767fb7cc5956a7ce76d1a5e7e1e1b824669ef4fe98cb2e828b80f3b4d4967b,library/archlinux,1907,31932408,228.2,1,133,1,17,23,10,57,39,4,11
archlinux@sha256:1f68a9aa7eb8857fc5f3de05072dcb1a769abc681f171c83a60d224b935ad195,library/archlinux,1900,31932408,228.2,1,133,1,17,23,10,57,38,4,11
archlinux@sha256:9432319430e7043b6996e95ab07412d82c00a4bc7e8bdb898952328ea4d27f9e,library/archlinux,1893,31932408,228.2,1,133,1,17,22,9,55,35,4,11
archlinux@sha256:5a5f5dc60f8d2e5f5765ef4dbbd7b4c6d85d4dadafd741b24122a070daec0009,library/archlinux,1886,31932408,228.3,1,133,1,17,22,8,54,39,4,11
archlinux@sha256:cf2de0d480cd1cc7c1f9e09ac3aaa53cf26fe7896b36ce5ab63286fbab285686,library/archlinux,1879,31932408,228.3,1,133,1,15,22,8,52,39,4,11
busybox@sha256:dd97a3fe6d721c5cf03abac0f50e2848dc583f7c4e41bf39102ceb42edfd1808,library/busybox,2451,12555858078,0.8,2,1,1,10,3,2,16,0,3,0
busybox@sha256:fd4a8673d0344c3a7f427fe4440d4b8dfd4fa59cfabbd9098f9eb0cb4ba905d0,library/busybox,2179,12555858078,0.8,4,1,1,10,3,2,16,0,3,0
busybox@sha256:95262195a281b3756e734b3996132030d76d5bd773564ea762d49eccf006571b,library/busybox,1870,12555858078,2.8,2,1,1,10,3,2,16,0,3,0
busybox@sha256:63d4acaeca19f5d4c4cb1bb2b1b8dc0b0f6abc1018070fa88ddc1d2a2b342c75,library/busybox,1870,12555858078,0.8,2,1,1,10,3,2,16,0,3,0
busybox@sha256:353cc91f2985a27f4d1751b8ee613ccac33eb09b2db2e38916c91b3dc950858f,library/busybox,1995,12555858078,2.8,1,1,1,10,3,2,16,0,3,0
busybox@sha256:958e433bcfa6c3faacdcbbe205860c8ae4474d9c865f932c91827f2e292b92dc,library/busybox,1995,12555858078,0.8,1,1,1,10,3,2,16,0,3,0
busybox@sha256:31a54a0cf86d7354788a8265f60ae6acb4b348a67efbcf7c1007dd3cf7af05ab,library/busybox,1995,12555858078,0.8,2,1,1,10,3,2,16,0,3,0
busybox@sha256:1ccc0a0ca577e5fb5a0bdf2150a1a9f842f47c8865e861fa0062c5d343eb8cac,library/busybox,1870,12555858078,0.8,4,1,1,10,3,2,16,0,3,0
busybox@sha256:c62b257794964545fbb60b5345a6a0b6d7babbbe98b9d23ff54e79bd69899db3,library/busybox,1711,12555858078,2.6,2,1,2,10,5,2,19,0,3,0
busybox@sha256:9aaf9d876d656f4b964a4b39b8b75a19f24edf13bc80fe2fae91f3d83df28d78,library/busybox,1711,12555858078,0.8,2,1,2,10,5,2,19,0,3,0
busybox@sha256:be780059d26de8762b4478d3dbc90068ec274d15cbf3d0a1b1d9c2d91cf23d1e,library/busybox,1870,12555858078,2.8,1,1,2,9,4,2,17,0,3,0
busybox@sha256:2f08575be53d8b9c812476ecf60b860756572b7aadb90eee9d74b44511f08467,library/busybox,1870,12555858078,0.8,1,1,2,9,4,2,17,0,3,0
busybox@sha256:eccadc4fb09194c8163cfb7edcd9727933104e86da2ba8ad076732e5e3702a6a,library/busybox,1870,12555858078,0.8,2,1,2,9,4,2,17,0,3,0
busybox@sha256:febcf61cd6e1ac9628f6ac14fa40836d16f3c6ddef3b303ff0321606e55ddd0b,library/busybox,1711,12555858078,0.8,4,1,2,10,5,2,19,0,3,0
almalinux@sha256:1b1bf273de45ae5d96132421afc949fffea762351a6b37764dc94b895ba5ab59,library/almalinux,1297,14397230,71.8,2,153,9,148,552,329,1043,3,4,4
almalinux@sha256:c4991cae291f8bd85fadd77ecf1718a51feed2ae280eba426db7e229be5e1b1b,library/almalinux,1288,14397230,71.5,1,153,9,148,545,329,1036,3,4,4
almalinux@sha256:b068b59649ddecf7c95cea3d3f16941eaf1d8a77fcf6ce94c779abae7552e2ea,library/almalinux,1267,14397230,71.4,1,153,9,146,544,329,1033,3,4,4
almalinux@sha256:77e77cff9b2483dacc07feed7f5a23fb63445064769735314b1537f232dfe2ce,library/almalinux,1184,14397230,71.5,1,153,9,144,475,329,962,3,4,4
almalinux@sha256:be32d6f1edc46110422a4b8935bb880035c82648becc58abff60b79dbc4ebb71,library/almalinux,1288,14397230,37.2,1,100,0,87,292,155,534,1,3,3
almalinux@sha256:1da8d68acaa774b34055b238c72d9a695d847ed5de83f64181786835fe5b607e,library/almalinux,1267,14397230,37.2,1,100,0,85,292,155,532,1,3,3
almalinux@sha256:5dba3b9f6e1d4510bb51fe75d4c65bc44726e0c55bb7bd7b1274ac60b1505f70,library/almalinux,1184,14397230,37.2,1,100,0,83,280,155,518,1,3,3
almalinux@sha256:cc69c9c83657bc0de36203b0f34978119199fc693adbe2d01a40d5efe1b47b16,library/almalinux,1136,14397230,37.2,2,100,0,78,271,155,504,1,3,3
almalinux@sha256:b51b34748947fb3f7ae793ed6e6496e5d03cfbb998dbee7c337791fb75d77c31,library/almalinux,1136,14397230,71.5,2,153,9,139,465,329,947,3,4,4
almalinux@sha256:0fa4bb4f7e637c72a9cff2e86c0787f1b3c2f9b313c6d02a0c6f10e34ae0f44a,library/almalinux,1093,14397230,71.5,1,153,9,139,461,319,933,3,4,4
almalinux@sha256:f29bef431f3118bc55442b397653bab3bd9c433e215ace7c0e1f23686e368291,library/almalinux,1093,14397230,37.2,1,100,0,78,267,145,490,1,3,3
almalinux@sha256:4650586ec9cc7b83405967ddb14aba88f57250b518bf0c57e27e44ff158a7b01,library/almalinux,1038,14397230,37.3,2,100,0,78,255,145,478,1,3,3
almalinux@sha256:59fcdf8090ccdf3f69eae066bb40f71bbf38d724c025abad268d520568a487b9,library/almalinux,1038,14397230,71.5,2,153,9,135,453,319,921,3,4,4
almalinux@sha256:efa83c2f956ed648ca42f2a204669a670c803962e0349c922ad55b5f1f51d975,library/almalinux,910,14397230,71.6,1,153,9,114,406,315,849,3,4,4
almalinux@sha256:da502e3b8e6d08ee7aa2c384acda0a4afbf31ddae28b6a02e2a5e3003fe86dd9,library/almalinux,905,14397230,71.6,1,154,9,114,406,315,849,3,4,4
almalinux@sha256:05decbdaca188e133d917bf263f8f91bf245c5db2b99a5eed2ded42d359f7fe0,library/almalinux,910,14397230,37.3,1,100,0,61,227,144,432,1,3,3
almalinux@sha256:467bffde9f4f4ff30ba40b3587e310be1d7ee2f7f99c812a40c74c1c84a5d36b,library/almalinux,905,14397230,37.3,1,101,0,61,227,144,432,1,3,3
almalinux@sha256:9dc7917374ddc3d8cfe0060c305ceec276893c7d294cbe91507292348b249510,library/almalinux,770,14397230,37.3,2,101,0,59,196,134,389,1,3,3
almalinux@sha256:931364daab9f8c31ef81ea6204afe06a14993f92fb0a0655bbd04566be5b2ab3,library/almalinux,770,14397230,71.6,2,154,9,112,352,305,783,3,4,4
almalinux@sha256:2f9a231c854656a6d8994537e8243fdacc8a46182f6248f574c36bf7c9364241,library/almalinux,10,14397230,72.7,3,164,9,10,159,284,467,3,4,4
almalinux@sha256:cccaa85732f63b3355d61611ff4ca507ea15200bcda281ba7a21ce1cd41098bb,library/almalinux,10,14397230,35.9,3,102,0,5,76,61,142,1,4,3
almalinux@sha256:be5cee6a69a596d44919cb31aa7772cf462a99ddb25725e2609e9275b4d6715a,library/almalinux,1472,14397230,69.2,2,153,4,208,745,409,1371,3,4,5
almalinux@sha256:8be8c8b3b2262149e433de954fa349a1cbcad3ddaf02bf33327e53cdbdfd61b9,library/almalinux,1451,14397230,69.3,1,153,4,206,743,409,1367,3,4,5
almalinux@sha256:4a3ef2cb1afe43b0ea06cb28229805c37cac718fb202dc3f205dbb29f80c82c2,library/almalinux,1414,14397230,69.2,1,153,4,202,713,408,1332,3,4,5
almalinux@sha256:00a0184936f4a0e4bad1e8a434efb76172ca6ac3752917f9ae7c5989473023b8,library/almalinux,1358,14397230,69.1,1,154,4,202,675,408,1294,3,4,5
almalinux@sha256:9a23d72fa15539764124bd448b53c87dbb504284c8ef18c3967f083c785424d6,library/almalinux,1326,14397230,70.8,1,156,4,202,671,408,1290,3,4,5
almalinux@sha256:e60e78eb988001fb65e006d728caa2870f5060ea6df401bd5b2d5cb77f9ce33e,library/almalinux,1297,14397230,71.2,1,156,4,198,668,408,1283,3,4,5
archlinux@sha256:124ae4a044205dd2ef846b92e716c703971c0c597af7de195006bcba45243b56,library/archlinux,1920,31932408,134.0,1,108,1,17,21,9,54,33,4,6
archlinux@sha256:85deb885f1c51373deb763f4a7f41a397607c590e1bbd52873cb10d86098215f,library/archlinux,1830,31932408,134.8,1,108,1,14,17,6,44,33,4,6
archlinux@sha256:3d39e7c699fe5fc38ac2813d49fb614aa7d0ffdc69b64e9425568565071cd322,library/archlinux,1739,31932408,132.9,1,108,1,13,14,4,38,34,4,6
archlinux@sha256:e23cbe0e130464522d4be2367fb8d9484d8b2d2dfac23c78d575f1ae6c4600c8,library/archlinux,1606,31932408,134.8,1,109,1,10,12,2,31,30,4,6
archlinux@sha256:5c39468fa5de8bf776e965df7593796cf4dab76e89afe2cd078dc5e32cb4bfcd,library/archlinux,1522,31932408,133.6,1,110,1,9,12,2,30,25,4,6
archlinux@sha256:3b87b74c8f978c9b8594b7d51cdd604e7bb4cca885284baea6ae39444171283c,library/archlinux,423,31932408,159.3,1,124,4,38,49,6,137,31,5,10
archlinux@sha256:39f8172042016257f636967d77cfc11734cd9d5e372ad9489320706529ad96ec,library/archlinux,339,31932408,163.0,1,124,3,38,47,5,171,30,5,10
archlinux@sha256:7b7bba26926c8bae835082a400fc0b5615a91fa3cfa56183ffede8ab69d3f8c0,library/archlinux,248,31932408,164.3,1,124,3,37,47,5,131,29,5,10
archlinux@sha256:09e04a8a3e454c0c3349a57cd55723300d675aaa3c9316583f4e092290a9e241,library/archlinux,113,31932408,176.3,1,128,3,30,25,3,84,32,5,12
archlinux@sha256:52c1b90e0bdffda8bac47c8cf87c5a1883b184fe3513b395f7983559766f9625,library/archlinux,31,31932408,129.5,1,141,1,23,17,1,42,34,5,12
archlinux@sha256:3353216fd70f64afc7281ec484138365b42fa35ea993a8424435f595aaedac36,library/archlinux,1949,31932408,221.6,1,133,3,17,28,12,66,35,4,11
archlinux@sha256:52cdb40f2eb9366ea08489f3e1cabe6f679b7a60363e08176b8780e4a5834d43,library/archlinux,1872,31932408,228.6,1,133,1,14,21,8,50,38,4,11
alpine@sha256:fd032399cd767f310a1d1274e81cab9f0fd8a49b3589eba2c3420228cd45b6a7,library/alpine,461,11870700656,3.4,2,15,0,0,4,6,10,0,3,0
amazonlinux@sha256:57d4227943abbefed798014426e5fe978dd7a2eb53a68e018d89f7bfcdad32d7,library/amazonlinux,196,963689227,62.9,1,117,5,51,48,13,119,12,3,3
archlinux@sha256:cb637e637fce954538ab070113de0881c8b8243e7d9dcb80c57f79394c9b3321,library/archlinux,2012,31932408,150.7,1,111,2,19,28,11,66,24,4,8
archlinux@sha256:8fb742d91a8a825597d8ca2f6f408eb8a4cdb784366abf7370596e61bb297216,library/archlinux,1780,31932408,232.3,1,132,1,13,19,7,46,36,4,11
photon@sha256:7ee2c519171d2114766dfe34b7befd14730af45267aad31897829b73d5274aa2,library/photon,2484,18468774,50.1,1,47,38,96,71,16,221,2,4,2
photon@sha256:018cdb96178a7f2e47abd2207b316ccd965f57093d1d8a90704532cabe3dc404,library/photon,290,18468774,16.3,1,37,6,75,96,8,185,0,4,0
amazonlinux@sha256:1961c68abccf72bd0b12e2a606df9486b799fb8a652062a4ef5e144f56f26630,library/amazonlinux,169,963689227,62.9,1,117,5,51,48,9,115,12,3,3
amazonlinux@sha256:46a5fd6a624a8147ca9fc5d459b4ce575cd6c829e462ca27f7768191cdd679e0,library/amazonlinux,154,963689227,62.9,1,117,5,67,55,12,141,12,3,3
amazonlinux@sha256:75094185633dfeb9a862877cdd1a674497be2e36515e8823336b555f50f71d2c,library/amazonlinux,126,963689227,62.9,1,117,5,64,55,12,138,12,3,3
amazonlinux@sha256:eb8419c8fb33e68c9dd58910a8ceacdc7950dcf7a1d53b2ddc27ff88ae634db8,library/amazonlinux,113,963689227,63.0,1,117,5,61,49,9,126,12,3,3
amazonlinux@sha256:aea4c53ac90d34e8043859d7d3bec3d471d3dbb9bec2992f76442e72c2bbe9c4,library/amazonlinux,100,963689227,63.0,1,117,5,58,45,6,116,12,3,3
amazonlinux@sha256:6dcd019d12df087abc9932411006d428900c7a97d1e0fb9e1ccf9f789f72e3d6,library/amazonlinux,80,963689227,63.0,1,117,5,52,26,6,91,12,3,3
amazonlinux@sha256:066c043efe6ec1d5f47e643abcdc45065d75b148369bd0020240441d820e78ae,library/amazonlinux,71,963689227,63.0,1,117,5,52,12,3,74,12,3,3
amazonlinux@sha256:50a8da9efcb40c2d5d3ccea4e43eb43b4819a7dbce1ac9ea0e824a989393eab3,library/amazonlinux,48,963689227,63.0,1,117,5,52,4,3,66,12,3,3
amazonlinux@sha256:11cf27eff19bc3b8a9d29762e8124aa1e383b87e91b5710a3c9a95e06994cdc4,library/amazonlinux,36,963689227,63.0,1,117,5,38,3,3,51,12,3,3
amazonlinux@sha256:64f72165fb34c5291b8413f3f84f1b83baa24ec7b9b46a8074fce54526552e09,library/amazonlinux,28,963689227,63.0,1,117,5,28,3,3,41,12,3,3
amazonlinux@sha256:1e8e4b741ef7a28bdcce5ceb1c4aacdc5f713287f1ee514e405ad5e3525fe2ff,library/amazonlinux,17,963689227,62.9,1,117,5,11,2,3,23,12,3,3
almalinux@sha256:9902da96c39505698b413da826672a6840c23c6df6cccb89c42da1282b89aff6,library/almalinux,17,14397230,71.3,1,166,4,7,161,279,456,3,4,5
